Date,Name,Year,Letterboxd URI,Rating
2023-08-04,Nenu Meeku Telusa...?,2008,https://boxd.it/2SBS,3
2023-08-04,Yavarum Nalam,2009,https://boxd.it/1Ekm,4.5
2023-08-04,Deyyam,1996,https://boxd.it/epnQ,3
2023-08-04,Siddu from Srikakulam,2008,https://boxd.it/2TDg,3
2023-08-04,Maayajaalam,2006,https://boxd.it/hwqS,3
2023-08-04,A Film by Aravind,2005,https://boxd.it/2Pne,4
2023-08-04,Dhairyam,2005,https://boxd.it/7Dyu,3
2023-08-04,Aa Naluguru,2004,https://boxd.it/1yAe,3
2023-08-04,Ninne Ishtapaddanu,2003,https://boxd.it/etaG,2.5
2023-08-04,Family Circus,2001,https://boxd.it/kcU0,3
2023-08-04,Gundamma Katha,1962,https://boxd.it/33lm,4
2023-08-04,Aa Okkati Adakku,1992,https://boxd.it/13B6,3
2023-08-04,Mister Pellam,1993,https://boxd.it/2F3e,4.5
2023-08-06,Babylon,2022,https://boxd.it/mM02,4.5
2023-08-06,Sarkar,2018,https://boxd.it/idhO,2.5
2023-08-06,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/5RFA,4.5
2023-08-06,Seethamma Andalu Ramayya Sitralu,2016,https://boxd.it/e4Pk,2.5
2023-08-06,Tripura,2015,https://boxd.it/dh7e,2.5
2023-08-06,Lovers,2014,https://boxd.it/9r8S,2
2023-08-06,Potugadu,2013,https://boxd.it/75c0,2
2023-08-06,Kotha Bangaru Lokam,2008,https://boxd.it/2S6U,3.5
2023-08-08,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,3.5
2023-08-11,No Hard Feelings,2023,https://boxd.it/xouu,3
2023-08-11,"Crazy, Stupid, Love.",2011,https://boxd.it/D9A,3
2023-08-12,Temper,2015,https://boxd.it/aC9a,4
2023-08-13,Por Thozhil,2023,https://boxd.it/GbJE,3.5
2023-08-13,The Social Network,2010,https://boxd.it/17ue,3.5
2023-08-14,Tughlaq Durbar,2021,https://boxd.it/mYeK,2
2023-08-16,Challenge,1984,https://boxd.it/8xDq,4
2023-08-16,The Edge of Seventeen,2016,https://boxd.it/d5nu,4.5
2023-08-16,Boyhood,2014,https://boxd.it/3178,3.5
2023-08-18,American Beauty,1999,https://boxd.it/71Y,3.5
2023-08-18,The Wolf of Wall Street,2013,https://boxd.it/3C1m,4.5
2023-08-20,Superbad,2007,https://boxd.it/20hO,4
2023-08-21,The Polar Express,2004,https://boxd.it/23am,2.5
2023-08-21,Veerappan,2016,https://boxd.it/e04Y,3.5
2023-08-23,L.A. Confidential,1997,https://boxd.it/27oC,4
2023-08-23,Before Sunrise,1995,https://boxd.it/2bcU,4.5
2023-08-25,Adipurush,2023,https://boxd.it/rxX4,2.5
2023-08-25,Virupaksha,2023,https://boxd.it/D8xk,4
2023-08-25,Collateral,2004,https://boxd.it/28F0,4
2023-08-25,Baby,2023,https://boxd.it/xNTu,2.5
2023-08-25,Before Sunset,2004,https://boxd.it/2bcg,4.5
2023-08-27,Snowden,2016,https://boxd.it/9CWO,3
2023-09-03,Little Miss Sunshine,2006,https://boxd.it/29EW,4
2023-09-04,FIR,2022,https://boxd.it/oQ3S,3
2023-09-10,Jawan,2023,https://boxd.it/wVDs,3
2023-09-10,Miss. Shetty Mr. Polishetty,2023,https://boxd.it/DyTQ,3
2023-09-11,Ae Dil Hai Mushkil,2016,https://boxd.it/dKWg,2
2023-09-11,Jailer,2023,https://boxd.it/zkA8,3
2023-09-15,Normal People,2020,https://boxd.it/q2VY,5
2023-09-18,Schindler's List,1993,https://boxd.it/2aq2,5
2023-09-19,The Nun II,2023,https://boxd.it/AyRY,2
2023-09-21,PK,2014,https://boxd.it/9q1G,4
2023-09-24,Aadai,2019,https://boxd.it/kfza,2.5
2023-09-25,Bedurulanka 2012,2023,https://boxd.it/DVSG,3
2023-10-05,Adiyae!,2023,https://boxd.it/GjS0,3
2023-10-06,Sapta Sagaradaache Ello – Side A,2023,https://boxd.it/IhOY,3
2023-10-06,Cast Away,2000,https://boxd.it/20i8,4
2023-10-06,The Terminal,2004,https://boxd.it/2a2O,4
2023-10-07,The Wonderful Story of Henry Sugar,2023,https://boxd.it/yNyo,4
2023-10-07,Poison,2023,https://boxd.it/Is7Q,4
2023-10-07,Stalled,2022,https://boxd.it/D3na,3.5
2023-10-08,Jurassic Park,1993,https://boxd.it/2aA2,4.5
2023-10-08,Ghostbusters,1984,https://boxd.it/g2w,3.5
2023-10-09,Ted,2012,https://boxd.it/2pgc,2.5
2023-10-09,Uncut Gems,2019,https://boxd.it/gXGc,4.5
2023-10-10,Requiem for a Dream,2000,https://boxd.it/29VI,5
2023-10-10,Children of Men,2006,https://boxd.it/1Y2i,4
2023-10-11,OMG 2,2023,https://boxd.it/xz6S,3.5
2023-10-12,The Revenant,2015,https://boxd.it/8H5e,4
2023-10-12,Hacksaw Ridge,2016,https://boxd.it/azew,5
2023-10-12,Justice League,2017,https://boxd.it/4w68,2.5
2023-10-13,Being John Malkovich,1999,https://boxd.it/2ahu,4.5
2023-10-13,Squid Game,2021,https://boxd.it/x1OG,3.5
2023-10-13,Room,2015,https://boxd.it/7T0y,4
2023-10-15,The Hateful Eight,2015,https://boxd.it/8gw8,4.5
2023-10-15,Arunachalam,1997,https://boxd.it/8IE,3.5
2023-10-16,Defending Jacob,2020,https://boxd.it/q2VE,4
2023-10-16,Nocturnal Animals,2016,https://boxd.it/bkFu,4.5
2023-10-19,Apocalypto,2006,https://boxd.it/28yy,4
2023-10-20,Leo,2023,https://boxd.it/zOWS,3
2023-10-20,Karthik Calling Karthik,2010,https://boxd.it/1djw,4
2023-10-20,Oy!,2009,https://boxd.it/35lo,4
2023-10-21,Bullet Train,2022,https://boxd.it/qW26,3.5
2023-10-23,Mad Max: Fury Road,2015,https://boxd.it/2DjO,4.5
2023-10-25,Abbaigaru,1993,https://boxd.it/8y0k,3.5
2023-10-25,Thappad,2020,https://boxd.it/oTrS,3.5
2023-10-25,Jojo Rabbit,2019,https://boxd.it/iEBG,4
2023-10-27,Before Midnight,2013,https://boxd.it/4ive,4
2023-10-30,Begin Again,2013,https://boxd.it/5Ybs,4.5
2023-10-30,Jagame Thandhiram,2021,https://boxd.it/op5C,2
2023-10-30,Shakti,2011,https://boxd.it/904,2
2023-10-30,Nibunan,2017,https://boxd.it/evAG,2
2023-10-30,Saakshyam,2018,https://boxd.it/ihFA,2
2023-10-30,Paandavulu Paandavulu Thummeda,2014,https://boxd.it/7qdo,2
2023-10-30,Sankarabharanam,2015,https://boxd.it/eh4Q,1.5
2023-10-30,Speedunnodu,2016,https://boxd.it/g1OM,1.5
2023-10-30,Bhai,2013,https://boxd.it/75Hs,1.5
2023-10-30,Mama Manchu Alludu Kanchu,2015,https://boxd.it/e7CI,2
2023-10-30,Naa Nuvve,2018,https://boxd.it/jh3y,2
2023-10-30,Black Widow,2021,https://boxd.it/hWV8,2
2023-10-30,NGK,2019,https://boxd.it/jo2W,2
2023-10-30,Brahmotsavam,2016,https://boxd.it/cSOM,2
2023-10-30,Nishabdham,2020,https://boxd.it/o68C,2
2023-10-30,Katamarayudu,2017,https://boxd.it/fFzq,2
2023-10-30,Rabhasa,2014,https://boxd.it/9QGK,2
2023-10-30,Bengal Tiger,2015,https://boxd.it/cFW4,2
2023-10-30,Diya,2018,https://boxd.it/gv7I,2
2023-10-30,Touch Chesi Chudu,2018,https://boxd.it/girq,1.5
2023-10-30,Jai Simha,2018,https://boxd.it/hQzU,2
2023-10-30,Mister,2017,https://boxd.it/gusK,2
2023-10-30,Chanakya,2019,https://boxd.it/msqE,2.5
2023-10-30,Naa Alludu,2005,https://boxd.it/2Sr4,2
2023-10-30,Yuddham Sharanam,2017,https://boxd.it/h3s6,1.5
2023-10-30,Greeku Veerudu,2013,https://boxd.it/5xDk,1.5
2023-10-30,Lion,2015,https://boxd.it/bHKM,1.5
2023-10-30,Inttelligent,2018,https://boxd.it/i4aY,2
2023-10-30,Entha Manchivaadavuraa,2020,https://boxd.it/nsSA,1.5
2023-10-30,Guna 369,2019,https://boxd.it/amt4,1.5
2023-10-30,Lakshmi's NTR,2019,https://boxd.it/lKxc,2
2023-10-30,Nakshatram,2017,https://boxd.it/guVC,1.5
2023-10-30,Intlo Deyyam Nakem Bhayam,2016,https://boxd.it/fopo,1.5
2023-10-30,Allari Ramudu,2002,https://boxd.it/9R5g,1.5
2023-10-30,Kalyan Ram Kathi,2010,https://boxd.it/2S2e,2.5
2023-10-30,Tiger,2015,https://boxd.it/eA3C,2
2023-10-30,47 Days,2020,https://boxd.it/qYIe,1.5
2023-10-30,Thipparaa Meesam,2019,https://boxd.it/o0pC,2.5
2023-10-30,Subash Chandra Bose,2005,https://boxd.it/8xWi,2.5
2023-10-30,Om 3D,2013,https://boxd.it/es8Y,1.5
2023-10-30,Software Sudheer,2019,https://boxd.it/ozvq,1.5
2023-10-30,Maaro,2011,https://boxd.it/2UnI,1.5
2023-10-30,Game,2006,https://boxd.it/wKpY,1.5
2023-10-30,Thor: The Dark World,2013,https://boxd.it/2DqA,2
2023-10-30,The Interview,2014,https://boxd.it/6KQ4,2.5
2023-10-30,Basic Instinct,1992,https://boxd.it/2asM,2.5
2023-10-30,Beast,2022,https://boxd.it/u7XI,2.5
2023-10-30,AK vs AK,2020,https://boxd.it/rBZ4,2.5
2023-10-30,Darbar,2020,https://boxd.it/lT1O,2.5
2023-10-30,Nizhal,2021,https://boxd.it/tW8k,2.5
2023-10-30,Mishan Impossible,2022,https://boxd.it/xBdw,3
2023-10-30,Gulabo Sitabo,2020,https://boxd.it/mArq,0.5
2023-10-30,Dhamaka,2022,https://boxd.it/xxLk,0.5
2023-10-30,Tuck Jagadish,2021,https://boxd.it/twvs,0.5
2023-10-30,Khiladi,2022,https://boxd.it/tTfs,0.5
2023-10-30,Badrinath,2011,https://boxd.it/2GUI,0.5
2023-10-30,100,2019,https://boxd.it/jt5w,1
2023-10-30,Varudu,2010,https://boxd.it/7c7c,1
2023-10-30,N.T.R: Kathanayakudu,2019,https://boxd.it/kQxK,1
2023-10-30,Srinivasa Kalyanam,2018,https://boxd.it/jHjs,1
2023-10-30,Amar Akbar Anthony,2018,https://boxd.it/jtSe,0.5
2023-10-30,Kee,2019,https://boxd.it/ewWo,1
2023-10-30,Mosagallu,2021,https://boxd.it/uooK,1
2023-10-30,Dictator,2016,https://boxd.it/cRhW,1
2023-10-30,Dongalunnaru Jagratha,2022,https://boxd.it/B7ve,2.5
2023-10-30,Maa Vintha Gaadha Vinuma,2020,https://boxd.it/sHzS,2
2023-10-30,Andhrawala,2004,https://boxd.it/9R6e,1
2023-10-30,Veera Simha Reddy,2023,https://boxd.it/xSvC,1.5
2023-10-30,V,2020,https://boxd.it/pu7K,1.5
2023-10-30,One,2021,https://boxd.it/ufKW,1.5
2023-10-30,Penguin,2020,https://boxd.it/qI5q,1
2023-10-30,World Famous Lover,2020,https://boxd.it/oxik,1.5
2023-10-30,Kadaikutty Singam,2018,https://boxd.it/i08u,1
2023-10-30,D for Dopidi,2013,https://boxd.it/7rsa,3
2023-10-31,Punch-Drunk Love,2002,https://boxd.it/20E4,4
2023-11-01,Snatch,2000,https://boxd.it/2b7U,4
2023-11-01,Mulholland Drive,2001,https://boxd.it/297o,4.5
2023-11-05,Keedaa Cola,2023,https://boxd.it/BzHM,3.5
2023-11-05,Maa Oori Polimera 2,2023,https://boxd.it/IL1C,3.5
2023-11-08,The Place Beyond the Pines,2012,https://boxd.it/3mDu,4
2023-11-08,Trapped,2017,https://boxd.it/fj8i,4
2023-11-08,MAD,2023,https://boxd.it/J1OA,2.5
2023-11-11,Hostel Hudugaru Bekagiddare,2023,https://boxd.it/Hprw,3
2023-11-11,The Killer,2023,https://boxd.it/u6WE,3.5
2023-11-11,Soodhu Kavvum,2013,https://boxd.it/5IRi,3.5
2023-11-11,Godavari,2006,https://boxd.it/2PDm,4
2023-11-12,Irugapatru,2023,https://boxd.it/EEGA,3.5
2023-11-13,Jigarthanda DoubleX,2023,https://boxd.it/C4xI,4
2023-11-13,Under the Banner of Heaven,2022,https://boxd.it/zMlA,4
2023-11-14,X-Men,2000,https://boxd.it/1a7s,3
2023-11-16,Babel,2006,https://boxd.it/292o,4
2023-11-18,The Night Manager,2016,https://boxd.it/dsfS,4
2023-11-18,Udhayam NH4,2013,https://boxd.it/5FGm,3.5
2023-11-19,Chinatown,1974,https://boxd.it/29vU,4
2023-11-20,Aftersun,2022,https://boxd.it/Arw0,4
2023-11-21,Saving Private Ryan,1998,https://boxd.it/29ro,4.5
2023-11-21,Easy A,2010,https://boxd.it/17DK,3.5
2023-11-22,83,2021,https://boxd.it/mbBg,3.5
2023-11-22,Venom,2018,https://boxd.it/b8wA,3
2023-11-23,Ferris Bueller's Day Off,1986,https://boxd.it/1YPY,3.5
2023-11-23,Shiva Baby,2020,https://boxd.it/oIv0,3.5
2023-11-26,Ayyare,2012,https://boxd.it/3yyc,3
2023-11-26,The Town,2010,https://boxd.it/1zyS,3.5
2023-11-28,Tamasha,2015,https://boxd.it/bgLI,4.5
2023-11-29,Mean Girls,2004,https://boxd.it/1VNg,3.5
2023-11-29,Locke,2013,https://boxd.it/6hHC,3.5
2023-11-29,Maanaadu,2021,https://boxd.it/ju24,3.5
2023-11-29,X,2022,https://boxd.it/sxVa,3.5
2023-11-30,Reservoir Dogs,1992,https://boxd.it/2agc,3.5
2023-12-01,Palm Springs,2020,https://boxd.it/lCXQ,5
2023-12-01,Chithha,2023,https://boxd.it/GbIc,3.5
2023-12-02,Animal,2023,https://boxd.it/toAu,4
2023-12-02,When Harry Met Sally...,1989,https://boxd.it/29W2,5
2023-12-04,Gladiator,2000,https://boxd.it/2b9m,4.5
2023-12-05,War Dogs,2016,https://boxd.it/9SlO,3.5
2023-12-06,Killers of the Flower Moon,2023,https://boxd.it/gHp0,3.5
2023-12-06,Mayakkam Enna,2011,https://boxd.it/2F2U,2.5
2023-12-07,Lost in Translation,2003,https://boxd.it/2b0E,3.5
2023-12-08,Danger,2005,https://boxd.it/4iy8,3.5
2023-12-10,Hi Nanna,2023,https://boxd.it/Eqsa,4
2023-12-10,The Killing of a Sacred Deer,2017,https://boxd.it/dZ5G,4.5
2023-12-12,The King of Comedy,1982,https://boxd.it/2aJS,4.5
2023-12-13,Leave the World Behind,2023,https://boxd.it/re0i,3.5
2023-12-13,Maniac,2018,https://boxd.it/jX9y,3.5
2023-12-14,Whiplash,2013,https://boxd.it/cJds,4
2023-12-14,CIA: Comrade In America,2017,https://boxd.it/fCGy,3.5
2023-12-14,Primal Fear,1996,https://boxd.it/28ws,4
2023-12-15,Dhoomam,2023,https://boxd.it/CXVg,3
2023-12-15,Game Night,2018,https://boxd.it/fRtu,3.5
2023-12-15,World War Z,2013,https://boxd.it/2p2E,3.5
2023-12-15,Bhoothakaalam,2022,https://boxd.it/xfZo,2.5
2023-12-16,Eyes Wide Shut,1999,https://boxd.it/2axs,5
2023-12-17,Chungking Express,1994,https://boxd.it/1UDa,3.5
2023-12-19,Sherlock Holmes,2009,https://boxd.it/1W2A,3.5
2023-12-19,Ante... Sundaraniki!,2022,https://boxd.it/vu0w,4.5
2023-12-19,The Reader,2008,https://boxd.it/20Dq,3.5
2023-12-20,Pokiri,2006,https://boxd.it/1ziK,4.5
2023-12-21,Sherlock Holmes: A Game of Shadows,2011,https://boxd.it/k3S,4
2023-12-22,Groundhog Day,1993,https://boxd.it/2b3e,3.5
2023-12-23,Death Note,2006,https://boxd.it/psEs,5
2023-12-23,Split,2016,https://boxd.it/dgSy,4
2023-12-23,Salaar: Part 1 - Ceasefire,2023,https://boxd.it/sYOU,3.5
2023-12-24,Unbreakable,2000,https://boxd.it/1XV2,3.5
2023-12-25,Triangle,2009,https://boxd.it/1tQG,3.5
2023-12-25,Home Alone,1990,https://boxd.it/29Fg,4
2023-12-26,Shithouse,2020,https://boxd.it/nCFc,4
2023-12-26,Me and Earl and the Dying Girl,2015,https://boxd.it/9SAE,4.5
2023-12-27,Mangalavaaram,2023,https://boxd.it/Floa,3.5
2023-12-27,Chef,2014,https://boxd.it/6lCG,4
2023-12-28,Home Alone 2: Lost in New York,1992,https://boxd.it/29F6,3.5
2023-12-29,The Hunger Games,2012,https://boxd.it/2uds,3.5
2023-12-30,Juice,2017,https://boxd.it/hTsi,4
2023-12-31,Parking,2023,https://boxd.it/Iyga,4.5
2024-01-01,12th Fail,2023,https://boxd.it/I1sM,4.5
2024-01-07,Society of the Snow,2023,https://boxd.it/y9aw,3.5
2024-01-10,Chekka Chivantha Vaanam,2018,https://boxd.it/idrO,2.5
2024-01-11,Venky Mama,2019,https://boxd.it/mGTA,2.5
2024-01-12,Party,2006,https://boxd.it/es8a,3.5
2024-01-13,Gravity,2013,https://boxd.it/GZY,3.5
2024-01-14,LKG,2019,https://boxd.it/j7aY,3.5
2024-01-14,Saltburn,2023,https://boxd.it/z4eg,3.5
2024-01-15,Dumb Money,2023,https://boxd.it/tNdU,3.5
2024-01-15,The Holdovers,2023,https://boxd.it/vHza,4
2024-01-16,Pride & Prejudice,2005,https://boxd.it/24u8,3.5
2024-01-17,Kalki,2019,https://boxd.it/mxCK,3.5
2024-01-17,Paterson,2016,https://boxd.it/cRk2,3.5
2024-01-19,Avatar: The Way of Water,2022,https://boxd.it/2E2E,3.5
2024-01-19,Sleepless in Seattle,1993,https://boxd.it/29re,4.5
2024-01-20,Naanum Rowdydhaan,2015,https://boxd.it/ap8I,3.5
2024-01-21,Raja Raja Chora,2021,https://boxd.it/udD0,4
2024-01-26,Hanu-Man,2024,https://boxd.it/wNZ6,3.5
2024-01-28,You've Got Mail,1998,https://boxd.it/1Yye,4
2024-01-28,Dookudu,2011,https://boxd.it/2N9E,3.5
2024-01-28,Seethamma Vakitlo Sirimalle Chettu,2013,https://boxd.it/5PiO,3.5
2024-01-28,Aagadu,2014,https://boxd.it/9hV6,3.5
2024-01-28,Spyder,2017,https://boxd.it/g8vW,3.5
2024-01-28,Maharshi,2019,https://boxd.it/jKog,3.5
2024-01-28,Sarileru Neekevvaru,2020,https://boxd.it/mq7K,3
2024-01-28,Sarkaru Vaari Paata,2022,https://boxd.it/tvx8,2.5
2024-01-28,Guntur Kaaram,2024,https://boxd.it/wLww,3
2024-02-02,Nijam,2003,https://boxd.it/6EBi,4
2024-02-04,Sapta Sagaradaache Ello - Side B,2023,https://boxd.it/IhOE,3.5
2024-02-04,Phone Booth,2002,https://boxd.it/285G,4
2024-02-08,Anasuya,2007,https://boxd.it/3PYw,3.5
2024-02-11,Sicario,2015,https://boxd.it/8i7u,4
2024-02-15,Battle of the Sexes,2017,https://boxd.it/cNxw,3.5
2024-02-19,Joker,2019,https://boxd.it/h4cS,3.5
2024-02-19,Saba Nayagan,2023,https://boxd.it/GiBi,3
2024-02-22,A Quiet Place,2018,https://boxd.it/fVJQ,4
2024-02-23,A Quiet Place Part II,2020,https://boxd.it/iTx0,3.5
2024-02-24,Fargo,1996,https://boxd.it/2aHM,4.5
2024-02-25,The Secret Life of Walter Mitty,2013,https://boxd.it/3SWy,3.5
2024-02-26,Month of Madhu,2023,https://boxd.it/J3Kg,3.5
2024-02-26,Paisa,2013,https://boxd.it/7ESA,3
2024-03-02,Dune: Part Two,2024,https://boxd.it/pUfA,4
2024-03-04,Searching,2018,https://boxd.it/hDPg,3.5
2024-03-05,Marriage Story,2019,https://boxd.it/hJAw,4
2024-03-06,Past Lives,2023,https://boxd.it/oNB8,3.5
2024-03-07,A Clockwork Orange,1971,https://boxd.it/2aVE,4
2024-03-08,Gaami,2024,https://boxd.it/xt9G,4
2024-03-08,Southpaw,2015,https://boxd.it/9Phu,3.5
2024-03-10,Merry Christmas,2024,https://boxd.it/xCn8,3.5
2024-03-10,Ooru Peru Bhairavakona,2024,https://boxd.it/CXUi,2.5
2024-03-10,Ambulance,2022,https://boxd.it/sFxg,3
2024-03-11,Badlapur,2015,https://boxd.it/avnO,3.5
2024-03-11,Brokeback Mountain,2005,https://boxd.it/2b2q,4
2024-03-13,The Gentlemen,2019,https://boxd.it/iYBQ,4
2024-03-13,Edge of Tomorrow,2014,https://boxd.it/4pD0,4
2024-03-14,Manchester by the Sea,2016,https://boxd.it/b2L0,4
2024-03-15,End of Watch,2012,https://boxd.it/2F5O,3.5
2024-03-16,Tropic Thunder,2008,https://boxd.it/20WM,3.5
2024-03-17,Heat,1995,https://boxd.it/2bg8,3.5
2024-03-19,Maryada Ramanna,2010,https://boxd.it/tuI,3.5
2024-03-21,Demolition,2015,https://boxd.it/9GuY,3.5
2024-03-21,Frances Ha,2012,https://boxd.it/41Xg,3.5
2024-03-22,Road House,2024,https://boxd.it/cdzQ,3.5
2024-03-25,Om Bheem Bush,2024,https://boxd.it/LxjI,3.5
2024-03-25,Scream,1996,https://boxd.it/24EC,3.5
2024-03-25,Prathinidhi,2014,https://boxd.it/85SM,3.5
2024-03-25,Burn After Reading,2008,https://boxd.it/23BW,3.5
2024-03-28,Godzilla,2014,https://boxd.it/47OE,3
2024-03-28,Wonka,2023,https://boxd.it/tCQm,3.5
2024-03-30,(Tillu)²,2024,https://boxd.it/DkCQ,3.5
2024-03-31,Sundaram Master,2024,https://boxd.it/LurE,3.5
2024-03-31,Stalin,2006,https://boxd.it/78y4,3.5
2024-04-02,Bombay,1995,https://boxd.it/1ugk,4
2024-04-02,Red Eye,2005,https://boxd.it/1TNy,3.5
2024-04-04,Parasite,2019,https://boxd.it/hTha,5
2024-04-05,Signs,2002,https://boxd.it/26t2,3.5
2024-04-06,Lover,2024,https://boxd.it/KhoK,3.5
2024-04-07,Manjummel Boys,2024,https://boxd.it/EtUc,5
2024-04-07,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/2b5O,4
2024-04-09,The Lord of the Rings: The Two Towers,2002,https://boxd.it/2b5E,4
2024-04-10,I Am Legend,2007,https://boxd.it/21DG,3.5
